minute,second,duration,play_pattern,position,shot_technique,shot_body_part,shot_type,shot_first_time,shot_open_goal,shot_one_on_one,shot_aerial_won,under_pressure,start_x,start_y,end_x,end_y,shot_outcome,shot_key_pass
56,59,0.8095,9,17.0,93.0,38.0,87.0,0,0,0,0,1,98.6,35.0,120.0,43.7,1.0,0
60,57,0.3545,3,17.0,93.0,38.0,62.0,0,0,0,0,0,89.6,44.1,100.0,43.7,0.0,0
65,16,0.911461,3,17.0,93.0,38.0,62.0,0,0,0,0,0,98.2,32.0,120.0,43.6,0.0,0
73,37,0.5951,2,3.0,93.0,37.0,87.0,0,0,0,0,0,111.9,43.9,116.4,36.1,0.0,1
74,5,0.5028,1,17.0,91.0,38.0,87.0,1,0,0,0,0,107.3,31.9,117.4,36.6,0.0,1
81,9,1.037294,3,23.0,93.0,40.0,62.0,0,0,0,0,0,94.4,26.2,120.0,37.2,1.0,0
83,12,0.788312,3,24.0,93.0,40.0,87.0,0,0,0,0,0,107.1,50.0,120.0,36.8,1.0,1
86,51,0.1514,4,6.0,93.0,38.0,87.0,1,0,0,0,0,112.7,30.0,114.3,32.8,0.0,1
87,35,0.7311,2,13.0,93.0,40.0,87.0,0,0,0,0,0,100.6,24.1,118.1,38.4,0.0,1
88,9,0.8022,2,10.0,95.0,40.0,87.0,1,0,0,0,0,95.7,37.2,108.9,39.2,0.0,1
88,15,0.3221,2,17.0,93.0,40.0,87.0,0,0,0,0,0,101.7,49.9,108.2,46.2,0.0,0
90,12,0.1635,2,17.0,91.0,38.0,87.0,0,0,0,0,0,112.7,29.2,113.4,30.5,0.0,1
91,36,1.283014,3,15.0,93.0,38.0,87.0,1,0,0,0,0,98.7,48.4,120.0,34.5,0.0,1
6,41,0.0813,1,17.0,93.0,40.0,87.0,1,0,0,0,0,106.3,49.1,107.9,48.5,0.0,1
7,8,0.2259,4,13.0,93.0,40.0,87.0,1,0,0,0,0,100.0,49.9,105.6,47.1,0.0,1
14,26,0.3857,1,6.0,93.0,38.0,87.0,1,0,0,0,0,102.8,30.4,120.0,37.3,1.0,1
16,19,1.837357,4,2.0,93.0,38.0,87.0,0,0,0,0,1,100.0,59.4,120.0,50.9,0.0,1
19,54,0.662,3,23.0,93.0,37.0,87.0,0,0,1,0,0,112.1,45.1,120.0,35.9,0.0,1
26,38,0.990388,3,13.0,93.0,40.0,87.0,0,0,0,0,0,100.1,53.0,115.8,42.2,0.0,1
28,4,0.720199,1,19.0,93.0,40.0,87.0,0,0,0,0,0,104.0,41.4,120.0,33.9,0.0,1
33,21,1.10333,3,17.0,93.0,37.0,87.0,0,0,1,0,0,114.6,36.9,120.0,37.3,1.0,1
35,22,0.364952,1,15.0,95.0,38.0,87.0,1,0,0,0,0,104.5,42.3,120.0,28.8,0.0,1
42,10,0.202298,3,15.0,95.0,40.0,87.0,1,0,0,0,0,117.1,34.2,118.0,35.7,0.0,1
42,13,0.045692,3,21.0,93.0,40.0,87.0,1,0,0,0,0,106.3,25.0,111.4,23.8,0.0,1
43,31,0.818,1,23.0,91.0,38.0,87.0,0,0,0,0,0,101.9,33.6,120.0,43.4,1.0,1
49,52,1.771321,1,21.0,93.0,40.0,87.0,0,0,1,0,0,109.0,48.1,120.0,34.8,0.0,0
53,6,0.9142,8,23.0,93.0,40.0,87.0,0,0,0,0,0,93.0,34.6,118.3,43.4,0.0,1
53,9,0.2349,8,17.0,93.0,40.0,87.0,1,0,0,0,0,112.4,49.9,118.2,44.3,0.0,0
55,11,0.9681,1,23.0,93.0,38.0,87.0,0,0,0,0,0,101.6,36.3,120.0,36.6,1.0,1
56,39,1.27605,6,17.0,93.0,40.0,87.0,1,0,0,0,0,103.5,53.0,120.0,32.9,0.0,1
71,55,0.902051,4,17.0,93.0,38.0,87.0,1,0,0,0,0,99.6,30.3,120.0,38.0,0.0,1
72,59,0.088,6,23.0,93.0,40.0,87.0,0,0,1,0,0,117.0,50.4,120.0,44.8,0.0,1
82,25,1.768847,1,6.0,93.0,38.0,87.0,1,0,0,0,0,113.8,30.0,120.0,46.5,0.0,1
87,18,0.9397,1,15.0,92.0,40.0,87.0,0,0,0,0,0,110.5,42.0,120.0,38.0,1.0,1
92,11,0.1606,1,13.0,93.0,40.0,87.0,0,0,0,0,0,93.5,49.3,95.1,48.5,0.0,0
11,44,0.153429,1,17.0,93.0,38.0,87.0,0,0,0,0,0,93.2,44.4,97.6,44.2,0.0,1
13,54,0.503469,4,17.0,92.0,38.0,87.0,0,0,1,0,0,100.3,42.8,110.1,40.7,0.0,1
21,35,0.114147,4,22.0,93.0,40.0,87.0,0,0,1,0,0,110.1,28.0,110.7,28.8,0.0,0
25,35,0.868443,1,16.0,91.0,38.0,87.0,1,0,0,0,0,108.8,25.0,120.0,45.8,0.0,0
32,58,1.224371,3,23.0,92.0,38.0,87.0,1,0,0,0,0,107.1,42.5,120.0,41.2,1.0,1
38,48,0.788412,1,2.0,93.0,38.0,87.0,1,0,0,0,0,107.7,47.3,120.0,43.5,1.0,1
42,9,1.450105,3,17.0,93.0,38.0,62.0,0,0,0,0,0,87.3,45.3,120.0,44.2,0.0,0
47,53,0.462633,4,17.0,93.0,37.0,87.0,0,0,1,0,0,112.0,32.2,117.8,38.9,0.0,1
49,47,1.424326,3,9.0,93.0,40.0,62.0,0,0,0,0,0,84.7,35.2,120.0,36.8,0.0,0
58,21,0.147877,3,17.0,93.0,40.0,87.0,0,0,0,0,0,115.6,51.7,115.8,51.1,0.0,1
65,54,0.911621,3,22.0,95.0,40.0,87.0,1,0,0,0,0,104.3,37.6,120.0,43.6,1.0,1
69,9,0.781974,3,21.0,93.0,40.0,87.0,0,0,0,0,0,101.2,24.7,117.6,38.4,0.0,1
71,48,0.434375,3,22.0,95.0,40.0,87.0,1,0,0,0,0,115.5,44.1,119.2,40.6,0.0,1
73,26,0.171009,3,21.0,93.0,38.0,87.0,1,0,0,0,0,108.3,33.4,109.6,34.0,0.0,1
73,27,0.495045,3,23.0,93.0,40.0,87.0,1,0,0,0,0,107.7,39.4,120.0,41.3,0.0,0
76,51,1.223788,3,23.0,91.0,40.0,87.0,0,0,1,0,1,108.7,52.1,120.0,30.4,0.0,1
79,25,0.666299,2,24.0,95.0,40.0,87.0,1,0,0,0,0,113.9,34.4,120.0,32.1,0.0,1
89,36,1.298302,3,22.0,93.0,38.0,87.0,0,0,0,0,1,100.2,51.6,120.0,35.4,0.0,1
3,53,0.0919,1,22.0,93.0,38.0,87.0,0,0,0,0,0,100.3,28.6,101.8,29.2,0.0,1
11,37,0.352173,5,24.0,93.0,40.0,88.0,0,0,1,0,0,108.0,40.0,118.9,42.8,0.0,0
27,26,1.490537,3,22.0,93.0,38.0,62.0,0,0,0,0,0,91.6,49.6,120.0,35.1,0.0,0
28,17,0.60957,7,24.0,93.0,40.0,87.0,0,0,0,0,0,104.5,19.8,118.7,36.4,0.0,1
28,20,0.774486,7,22.0,95.0,38.0,87.0,1,0,0,0,0,111.7,39.8,118.9,43.0,0.0,1
29,4,0.516594,2,5.0,93.0,37.0,87.0,0,0,0,0,0,109.1,43.5,112.4,36.4,0.0,1
30,17,0.703897,1,13.0,91.0,40.0,87.0,1,0,0,0,0,97.3,34.3,118.8,39.7,0.0,0
35,28,1.278671,3,22.0,93.0,38.0,62.0,0,0,0,0,0,87.7,44.6,119.0,41.4,0.0,0
45,29,1.025243,1,7.0,93.0,40.0,87.0,0,0,0,0,0,100.7,46.8,120.0,34.4,0.0,1
47,0,1.948531,3,24.0,93.0,40.0,87.0,0,0,0,0,0,105.1,61.1,113.9,32.5,0.0,1
47,9,0.242055,3,24.0,93.0,40.0,87.0,0,0,0,0,0,108.9,54.9,120.0,41.7,1.0,0
49,53,1.025163,3,13.0,93.0,38.0,87.0,0,0,0,0,1,108.7,38.9,120.0,38.3,0.0,0
56,59,0.045128,1,22.0,93.0,38.0,87.0,0,0,0,0,0,110.8,37.1,112.0,37.1,0.0,1
58,13,0.912512,1,22.0,93.0,38.0,87.0,0,0,0,0,0,102.0,30.5,120.0,44.6,0.0,1
67,1,1.273518,1,22.0,93.0,38.0,87.0,1,0,0,0,0,102.6,24.3,120.0,42.5,0.0,1
69,35,0.805775,1,22.0,93.0,37.0,87.0,0,0,0,0,0,108.1,43.2,120.0,44.9,0.0,1
72,54,0.9344,3,22.0,93.0,38.0,62.0,0,0,0,0,0,99.1,29.9,118.9,41.3,0.0,0
76,29,0.845596,4,24.0,93.0,40.0,87.0,0,0,0,0,0,104.3,31.7,120.0,43.1,1.0,1
85,52,1.160454,4,22.0,93.0,38.0,87.0,0,0,0,0,0,93.5,43.0,118.9,43.3,0.0,1
86,53,0.259865,8,13.0,95.0,38.0,87.0,1,0,0,0,0,103.8,42.4,108.6,41.7,0.0,0
91,15,1.330726,3,22.0,93.0,38.0,62.0,0,0,0,0,0,93.5,52.0,120.0,40.9,0.0,0
92,22,0.415345,1,22.0,93.0,38.0,87.0,0,0,0,0,0,110.0,31.5,118.1,36.9,0.0,1
2,51,1.048517,3,15.0,93.0,40.0,87.0,0,0,0,0,0,93.6,32.2,120.0,43.3,0.0,1
8,19,0.474725,4,15.0,93.0,40.0,87.0,1,0,0,0,0,105.2,38.7,120.0,43.1,0.0,1
9,0,1.42528,7,21.0,93.0,40.0,87.0,0,0,0,0,0,101.4,28.0,120.0,45.4,0.0,1
11,41,0.384681,1,13.0,91.0,40.0,87.0,1,0,0,0,0,110.7,54.4,120.0,41.7,0.0,1
12,34,0.311515,1,12.0,93.0,40.0,87.0,0,0,0,0,0,91.7,50.5,100.3,47.0,0.0,1
13,25,0.146816,6,3.0,93.0,40.0,87.0,0,0,0,0,0,90.3,44.8,91.6,44.6,0.0,0
15,16,0.936023,1,17.0,93.0,38.0,87.0,0,0,0,0,1,96.7,43.2,120.0,36.2,0.0,1
16,7,0.503484,1,23.0,91.0,38.0,87.0,0,0,1,0,0,106.6,29.9,118.2,37.2,0.0,1
20,42,1.338275,3,17.0,93.0,38.0,62.0,0,0,0,0,0,96.2,49.5,120.0,43.1,0.0,0
23,29,0.466431,4,21.0,95.0,40.0,87.0,1,0,0,0,0,112.5,42.7,120.0,43.1,1.0,0
26,33,0.278727,1,23.0,93.0,40.0,87.0,0,0,1,0,0,102.4,37.7,108.2,37.5,0.0,1
33,2,0.520052,1,17.0,93.0,38.0,87.0,0,0,1,0,0,114.0,35.4,120.0,36.8,1.0,1
37,31,0.237783,3,24.0,93.0,38.0,87.0,0,0,0,0,0,92.0,31.6,94.6,32.7,0.0,1
40,11,0.365805,3,13.0,93.0,37.0,87.0,0,0,1,0,0,113.9,40.1,118.5,37.7,0.0,1
43,18,0.793999,1,23.0,93.0,37.0,87.0,0,0,1,0,0,110.1,41.3,120.0,36.7,1.0,1
44,47,0.705406,1,23.0,93.0,38.0,87.0,1,0,0,0,1,119.3,49.2,120.0,45.4,0.0,1
56,55,0.826872,3,2.0,93.0,40.0,87.0,0,0,0,0,0,109.3,48.5,120.0,36.6,1.0,1
74,12,0.807818,4,17.0,91.0,38.0,87.0,1,0,0,0,1,108.2,37.7,120.0,42.1,1.0,1
81,54,1.079143,1,23.0,93.0,37.0,87.0,0,0,1,0,0,102.7,43.8,120.0,45.1,0.0,1
84,28,0.663865,3,23.0,93.0,40.0,87.0,0,0,0,0,0,105.6,22.9,120.0,46.2,0.0,0
89,10,0.797488,3,21.0,91.0,38.0,87.0,1,0,0,0,1,113.6,28.6,119.1,43.8,0.0,1
89,11,0.124053,3,23.0,93.0,40.0,87.0,0,0,0,0,0,118.9,45.3,120.0,44.7,0.0,0
93,57,0.108611,3,16.0,93.0,38.0,87.0,0,0,0,0,0,99.1,36.5,100.9,36.8,0.0,0
2,0,0.413645,2,17.0,91.0,38.0,87.0,0,0,1,0,0,118.5,25.9,120.0,35.8,0.0,1
2,54,0.435551,2,3.0,95.0,40.0,87.0,1,0,0,0,0,115.3,51.1,120.0,50.0,0.0,1
5,16,0.432152,2,21.0,93.0,37.0,87.0,0,0,1,0,0,117.8,48.4,120.0,42.5,1.0,1
7,58,0.363114,1,17.0,93.0,38.0,87.0,0,0,0,0,0,101.4,55.4,110.2,47.7,0.0,1
14,25,0.126964,1,21.0,93.0,38.0,87.0,1,0,0,0,0,105.4,32.3,107.6,33.0,0.0,1
14,42,1.057577,4,15.0,93.0,40.0,87.0,0,0,0,0,0,88.8,39.3,120.0,38.1,1.0,1
24,54,0.159171,1,23.0,93.0,38.0,87.0,0,0,0,0,0,92.9,29.0,95.6,30.3,0.0,0
27,14,1.160379,1,21.0,93.0,40.0,87.0,0,0,0,0,0,89.3,53.2,120.0,48.3,0.0,1
39,18,0.128421,1,17.0,93.0,70.0,87.0,1,0,0,0,0,109.7,35.3,110.5,35.8,0.0,1
43,26,1.182021,1,19.0,93.0,38.0,87.0,0,0,0,0,1,92.0,33.0,119.9,40.7,1.0,1
46,20,0.969941,1,21.0,91.0,38.0,87.0,1,0,0,0,0,114.2,32.0,112.3,23.5,0.0,1
47,17,0.515962,1,19.0,93.0,40.0,87.0,1,0,0,0,0,104.5,45.9,117.6,43.5,0.0,1
51,7,0.928181,3,23.0,93.0,40.0,87.0,1,0,0,0,0,106.9,42.5,117.7,41.3,0.0,1
53,27,1.064714,4,17.0,93.0,38.0,87.0,0,0,0,0,0,100.7,47.3,120.0,29.7,0.0,1
62,47,0.098855,3,17.0,93.0,38.0,87.0,0,0,0,0,0,107.0,44.2,108.3,43.9,0.0,1
66,7,0.109039,1,21.0,93.0,40.0,87.0,0,0,0,0,0,104.9,26.7,105.6,27.2,0.0,1
68,49,0.836979,1,23.0,93.0,40.0,87.0,0,0,0,0,0,100.2,54.4,116.9,40.1,0.0,0
79,47,1.016264,3,21.0,93.0,38.0,87.0,0,0,0,0,0,104.1,28.6,120.0,45.3,0.0,1
89,27,0.918975,3,3.0,93.0,40.0,62.0,0,0,0,0,0,98.7,25.0,118.6,37.2,0.0,0
92,58,0.689067,4,23.0,91.0,38.0,87.0,0,0,0,0,1,103.9,44.3,120.0,42.2,0.0,0
3,12,0.477216,2,17.0,93.0,38.0,87.0,0,0,0,0,0,102.8,59.3,110.4,48.4,0.0,1
6,7,1.603977,2,16.0,95.0,38.0,87.0,1,0,0,0,0,115.7,41.8,120.0,30.9,0.0,1
6,23,1.070684,7,21.0,92.0,38.0,87.0,0,0,1,0,0,111.3,31.3,120.0,38.7,1.0,1
13,2,0.266942,1,13.0,93.0,40.0,87.0,1,0,0,0,0,116.5,49.1,118.3,45.7,0.0,0
14,54,0.66288,2,10.0,93.0,37.0,87.0,0,0,0,1,1,112.5,32.3,119.2,40.4,0.0,1
16,29,1.039425,1,17.0,93.0,38.0,87.0,0,0,0,0,0,95.5,48.4,120.0,37.5,1.0,1
18,45,1.185283,1,16.0,93.0,40.0,87.0,0,0,0,0,0,96.9,42.7,120.0,44.4,0.0,0
21,39,0.949063,2,3.0,93.0,37.0,87.0,0,0,0,1,1,111.5,38.9,118.6,41.0,0.0,1
27,11,0.396971,3,23.0,93.0,40.0,87.0,0,0,0,0,1,112.4,48.7,120.0,44.1,0.0,1
29,2,0.122206,1,17.0,93.0,38.0,87.0,0,0,1,0,0,117.9,31.1,118.2,32.7,0.0,1
31,17,0.930258,1,23.0,93.0,40.0,87.0,0,0,1,0,1,111.8,47.9,120.0,46.8,0.0,1
34,10,0.118281,1,23.0,93.0,40.0,87.0,0,0,0,0,0,113.8,24.8,114.6,27.2,0.0,1
34,56,0.134876,1,24.0,93.0,38.0,87.0,0,0,0,0,1,105.8,32.5,120.0,43.6,1.0,1
40,7,0.860719,4,17.0,93.0,38.0,87.0,0,0,0,0,0,99.1,40.4,120.0,37.3,1.0,1
42,22,1.104064,1,23.0,89.0,38.0,87.0,1,0,0,0,0,111.6,48.5,120.0,38.7,1.0,1
47,54,1.397176,1,13.0,93.0,40.0,87.0,0,0,0,0,0,98.0,56.1,120.0,34.7,0.0,1
51,43,0.433119,1,21.0,93.0,38.0,87.0,0,0,0,0,0,107.9,31.2,114.1,36.9,0.0,1
56,25,0.519094,1,23.0,93.0,40.0,87.0,1,0,0,0,0,109.0,49.4,117.1,42.8,0.0,1
57,25,0.844869,6,23.0,93.0,38.0,87.0,0,0,0,0,0,102.7,47.6,117.4,42.1,0.0,1
61,43,1.173266,2,12.0,93.0,40.0,87.0,0,0,0,0,0,107.8,20.9,120.0,42.3,0.0,1
62,42,1.512174,7,17.0,93.0,38.0,87.0,1,0,0,0,0,96.9,48.1,120.0,38.0,0.0,1
63,46,0.477644,7,22.0,93.0,37.0,87.0,0,1,0,0,0,115.9,37.0,120.0,40.3,1.0,1
70,36,0.690435,2,13.0,94.0,38.0,87.0,1,0,0,0,0,115.1,50.6,120.0,48.4,0.0,0
73,38,0.260139,3,24.0,93.0,40.0,87.0,0,0,0,0,0,99.0,22.3,103.3,26.6,0.0,1
74,54,0.711545,1,23.0,93.0,40.0,87.0,1,0,0,0,0,105.5,47.6,117.5,42.9,0.0,1
76,35,0.160566,1,12.0,93.0,38.0,87.0,0,0,0,0,0,101.4,45.8,102.8,45.4,0.0,1
76,38,0.868676,1,24.0,93.0,40.0,87.0,0,0,0,0,0,103.3,29.6,118.2,39.5,0.0,0
77,51,0.342372,1,2.0,93.0,40.0,87.0,1,0,0,0,0,108.9,53.0,118.0,43.7,0.0,1
82,52,0.702861,1,17.0,93.0,38.0,87.0,1,0,0,0,0,106.1,50.1,120.0,43.7,1.0,1
86,11,0.918959,3,13.0,95.0,38.0,87.0,1,0,0,0,0,104.3,47.5,118.8,43.0,0.0,1
87,57,0.161869,4,21.0,91.0,38.0,87.0,1,0,0,0,0,109.7,38.2,112.6,38.5,0.0,0
90,2,0.44225,1,15.0,91.0,40.0,87.0,1,0,0,0,0,117.5,52.5,120.0,45.0,0.0,0
92,50,0.055706,6,17.0,93.0,38.0,87.0,0,0,0,0,0,102.6,46.2,105.4,45.7,0.0,1
93,2,0.433858,6,23.0,91.0,38.0,87.0,1,0,0,0,0,111.7,30.2,117.4,37.1,0.0,1
6,8,0.97429,2,23.0,95.0,40.0,87.0,1,0,0,0,0,104.5,51.0,120.0,42.7,0.0,0
14,37,0.84529,1,15.0,93.0,38.0,87.0,1,0,0,0,0,104.0,33.0,120.0,35.6,0.0,1
20,41,0.654673,1,24.0,93.0,38.0,87.0,1,0,0,0,0,108.5,38.5,120.0,36.3,0.0,1
28,11,0.578319,1,15.0,93.0,40.0,87.0,1,0,0,0,0,95.2,42.1,120.0,41.8,0.0,1
29,31,0.701192,7,22.0,93.0,40.0,87.0,1,0,0,0,1,107.6,53.6,117.7,43.3,0.0,1
33,9,0.426765,1,23.0,93.0,37.0,87.0,0,0,0,0,0,112.6,39.1,114.4,49.3,0.0,1
33,33,0.233369,6,9.0,93.0,40.0,87.0,0,0,1,0,0,109.0,27.1,111.2,30.2,0.0,1
36,32,0.197034,4,24.0,93.0,38.0,87.0,0,0,0,0,0,100.8,37.4,101.9,37.7,0.0,1
36,46,1.038116,6,16.0,93.0,40.0,87.0,0,0,0,0,0,103.9,26.1,117.3,38.6,0.0,1
37,48,0.580158,1,22.0,91.0,38.0,87.0,0,0,1,0,1,102.7,40.7,115.1,40.0,0.0,1
39,41,0.214839,3,12.0,93.0,40.0,87.0,1,0,0,0,0,102.6,42.7,103.8,42.5,0.0,1
46,57,0.260478,3,22.0,93.0,38.0,87.0,0,0,0,0,0,102.8,26.2,103.7,26.9,0.0,1
55,11,1.010169,2,13.0,93.0,40.0,87.0,0,0,0,0,0,100.6,24.0,119.4,43.0,0.0,1
57,22,0.930672,4,10.0,93.0,40.0,87.0,0,0,0,0,0,94.5,30.4,120.0,49.7,0.0,1
60,25,0.870319,1,13.0,93.0,37.0,87.0,0,0,0,0,0,112.3,38.4,119.5,40.7,0.0,1
61,33,0.865602,1,15.0,93.0,40.0,87.0,0,0,0,0,0,93.3,40.9,120.0,45.3,0.0,1
62,19,0.50591,1,23.0,95.0,40.0,87.0,1,0,0,0,0,114.1,49.7,120.0,38.3,0.0,1
69,30,0.304193,3,12.0,93.0,40.0,87.0,0,0,1,0,0,111.1,57.5,112.4,54.5,0.0,1
70,33,0.116304,1,16.0,93.0,40.0,87.0,0,0,1,0,0,115.8,27.3,120.0,37.8,1.0,1
82,22,0.627314,3,3.0,93.0,37.0,87.0,0,0,0,0,0,111.9,34.7,120.0,34.8,0.0,1
88,51,0.361159,3,5.0,93.0,40.0,62.0,0,0,0,0,0,99.7,39.1,109.6,38.2,0.0,0
91,38,0.848199,4,23.0,93.0,40.0,87.0,0,0,1,0,1,117.6,50.1,120.0,39.4,1.0,1
3,29,1.759323,7,23.0,93.0,40.0,87.0,1,0,0,0,0,72.7,65.8,113.0,46.4,0.0,1
4,45,1.450364,2,13.0,95.0,38.0,87.0,1,0,0,0,0,95.3,29.4,117.3,40.1,0.0,1
10,59,0.35827,1,23.0,93.0,40.0,87.0,1,0,0,0,0,112.0,46.5,119.2,43.5,0.0,1
12,35,0.362812,2,10.0,93.0,37.0,87.0,0,0,0,1,1,115.6,33.7,120.0,37.9,0.0,1
17,30,0.497592,2,17.0,93.0,37.0,87.0,0,0,0,1,1,113.7,42.6,114.1,34.2,0.0,1
22,29,1.203536,3,17.0,93.0,38.0,62.0,0,0,0,0,0,93.6,55.9,120.0,42.1,0.0,0
24,38,0.075194,4,17.0,93.0,38.0,87.0,1,0,0,0,0,110.4,27.1,111.0,27.9,0.0,0
25,44,0.688829,1,23.0,93.0,37.0,87.0,0,0,0,0,0,115.6,33.3,120.0,40.0,0.0,1
26,36,0.538088,7,23.0,94.0,38.0,87.0,1,0,0,0,0,112.2,41.4,120.0,43.0,1.0,1
31,13,0.565901,1,13.0,95.0,40.0,87.0,1,0,0,0,0,111.8,37.8,120.0,37.6,1.0,1
34,1,1.202049,3,17.0,93.0,38.0,62.0,0,0,0,0,0,96.3,54.5,120.0,44.3,0.0,0
34,33,0.648648,7,21.0,93.0,40.0,87.0,0,0,0,0,0,110.0,29.5,120.0,42.8,1.0,0
38,46,0.656088,3,21.0,93.0,37.0,87.0,0,0,0,0,0,108.7,34.3,119.5,38.6,0.0,1
39,26,0.041437,3,23.0,93.0,37.0,87.0,0,0,0,1,1,107.3,39.1,107.9,39.4,0.0,1
40,10,1.112576,2,17.0,91.0,40.0,87.0,0,0,0,0,0,105.6,59.9,120.0,34.2,0.0,1
48,28,0.794147,3,23.0,93.0,40.0,87.0,0,0,0,0,0,104.2,47.1,119.9,35.9,0.0,0
52,7,0.985734,3,6.0,93.0,38.0,87.0,0,0,0,0,0,97.8,27.4,117.4,39.2,0.0,1
54,59,0.66866,2,5.0,93.0,37.0,87.0,0,0,1,0,0,113.3,33.7,115.0,74.0,0.0,1
57,51,0.583635,1,17.0,93.0,40.0,87.0,0,0,0,0,0,106.2,53.0,120.0,42.0,0.0,1
59,12,0.609196,7,17.0,93.0,38.0,87.0,0,0,0,0,0,105.5,29.1,117.9,38.8,0.0,1
59,54,1.507985,2,5.0,93.0,37.0,87.0,0,0,0,1,1,106.8,40.1,120.0,32.8,0.0,1
67,6,0.476123,2,21.0,91.0,40.0,87.0,0,0,0,0,0,108.7,46.1,120.0,43.0,0.0,1
68,11,0.260149,2,13.0,93.0,40.0,87.0,0,0,0,0,0,104.2,23.3,110.0,29.1,0.0,1
68,12,0.617903,2,21.0,91.0,38.0,87.0,1,0,0,0,0,96.9,43.5,107.9,41.6,0.0,0
73,26,0.242924,1,13.0,91.0,40.0,87.0,0,0,0,0,0,94.0,45.3,103.5,44.0,0.0,1
77,22,1.053205,3,17.0,93.0,38.0,62.0,0,0,0,0,0,97.7,51.3,120.0,41.5,1.0,0
79,33,0.671253,4,23.0,93.0,40.0,87.0,1,0,0,0,0,113.1,36.4,120.0,30.8,0.0,1
83,11,1.426319,1,13.0,92.0,38.0,87.0,0,0,0,0,0,96.8,29.5,120.0,38.7,0.0,1
85,34,0.795931,8,17.0,93.0,38.0,87.0,0,0,0,0,0,91.7,48.2,118.1,41.4,0.0,1
86,11,0.209457,1,23.0,91.0,40.0,87.0,0,0,1,0,0,106.7,33.1,114.1,37.2,0.0,1
89,30,0.341425,3,15.0,93.0,40.0,62.0,0,0,0,0,0,95.3,39.8,106.4,38.9,0.0,0
9,18,0.388368,1,21.0,93.0,38.0,87.0,0,0,0,0,1,111.1,24.5,118.3,36.4,0.0,1
14,3,0.74394,6,21.0,93.0,40.0,87.0,0,0,1,0,1,106.2,53.8,117.5,43.8,0.0,1
18,21,0.074482,6,23.0,93.0,38.0,87.0,0,0,0,0,0,103.0,47.9,103.8,47.5,0.0,1
26,52,0.52788,4,23.0,93.0,37.0,87.0,0,0,0,0,0,112.7,33.1,120.0,34.1,0.0,1
28,3,1.089187,7,13.0,93.0,40.0,87.0,0,0,0,0,1,91.7,40.8,120.0,32.4,0.0,1
28,57,0.387884,1,23.0,95.0,38.0,87.0,1,0,0,0,0,115.2,31.5,118.1,36.0,0.0,1
29,41,0.698137,2,21.0,93.0,37.0,87.0,0,0,0,1,1,110.7,34.7,120.0,36.5,0.0,1
30,24,0.680393,7,21.0,93.0,37.0,87.0,0,0,0,0,0,113.9,30.0,117.7,36.7,0.0,1
32,55,0.059055,1,17.0,93.0,38.0,87.0,1,0,0,0,1,105.3,34.0,106.2,34.6,0.0,1
36,57,0.456208,1,23.0,91.0,38.0,87.0,0,0,0,0,0,109.2,31.8,111.6,32.8,0.0,1
39,17,0.742634,1,23.0,93.0,38.0,87.0,1,0,0,0,0,104.8,35.7,120.0,35.4,0.0,1
45,38,1.178285,9,21.0,93.0,40.0,87.0,0,0,0,0,0,105.7,23.5,120.0,45.5,0.0,1
53,8,0.857233,1,23.0,93.0,40.0,87.0,0,0,0,0,0,101.4,41.0,120.0,44.6,0.0,1
54,14,0.82402,1,19.0,93.0,38.0,87.0,0,0,0,0,0,105.3,40.5,120.0,30.5,0.0,1
56,58,0.730101,3,23.0,93.0,38.0,62.0,0,0,0,0,0,94.1,31.9,112.7,38.7,0.0,0
57,23,0.880575,6,21.0,93.0,40.0,87.0,0,0,0,0,0,109.1,26.7,120.0,42.7,0.0,1
59,7,0.50871,3,23.0,91.0,38.0,87.0,1,0,0,0,1,112.9,38.2,120.0,39.0,0.0,1
63,59,0.517259,1,13.0,93.0,40.0,87.0,1,0,0,0,0,104.7,54.2,118.7,44.3,0.0,1
65,17,0.525788,2,3.0,93.0,37.0,87.0,0,0,0,0,0,114.0,36.5,118.9,39.9,0.0,1
71,7,0.153299,3,6.0,93.0,38.0,87.0,1,0,0,0,0,107.0,24.8,109.3,28.3,0.0,1
72,55,0.644252,2,21.0,93.0,38.0,87.0,0,0,0,0,0,100.1,26.4,120.0,34.9,0.0,1
74,44,0.376766,1,23.0,93.0,38.0,87.0,1,0,0,0,0,109.1,26.4,120.0,34.6,0.0,1
80,32,0.517954,5,23.0,93.0,38.0,88.0,0,0,0,0,0,108.2,40.0,120.0,43.3,1.0,0
13,34,0.534814,1,17.0,91.0,38.0,87.0,0,0,0,0,0,102.1,36.3,117.5,37.2,0.0,0
22,32,0.400108,5,17.0,93.0,38.0,88.0,0,0,0,0,0,107.9,40.0,120.0,36.5,1.0,0
25,16,1.100586,3,22.0,93.0,38.0,62.0,0,0,0,0,0,95.5,48.7,120.0,46.6,0.0,0
31,25,0.874799,1,17.0,93.0,38.0,87.0,1,0,0,0,0,93.8,31.8,118.7,37.1,0.0,1
41,22,1.153262,3,5.0,93.0,38.0,62.0,0,0,0,0,0,95.0,41.8,120.0,43.1,1.0,0
45,57,1.158079,3,17.0,93.0,38.0,62.0,0,0,0,0,0,93.5,43.4,120.0,43.1,1.0,0
45,40,1.122796,9,17.0,93.0,38.0,87.0,0,0,0,0,0,106.2,49.1,120.0,35.5,0.0,1
